         Date              Open        High         Low       Close      Volume     Typical Price         V*P    Total VP     Total V        VWAP    Message Count
 9/ 7/2018 55: 2: 1        3370        4050        3370        3350          20              3590       71800       71800          20        3590         310
10/ 7/2018 36: 2:36        3430        3430        3430        3430         600              3430     2058000  6383032322     1880060     3395.12           1
10/ 7/2018 36: 2:37        3490        3490        3490        3490          29              3490      101210  6383133532     1880089     3395.12           1
10/ 7/2018 36: 2:38        3510        3510        3510        3510          29              3510      101790  6383235322     1880118     3395.12           1
10/ 7/2018 36: 2:40        3530        3530        3530        3530          29              3530      102370  6383337692     1880147     3395.13           1
10/ 7/2018 36: 2:42        3560        3560        3560        3560          29              3560      103240  6383440932     1880176     3395.13           1
10/ 7/2018 36: 2:44        3580        3580        3580        3580          29              3580      103820  6383544752     1880205     3395.13           1
10/ 7/2018 36: 2:46        3400        3400        3400        3400       10000              3400    34000000  6417544752     1890205     3395.16           1
10/ 7/2018 36: 2:48        3400        3400        3400        3400          44              3400      149600  6417694352     1890249     3395.16           1
10/ 7/2018 36: 2:50        3390        3390        3390        3390         200              3390      678000  6418372352     1890449     3395.16           1
10/ 7/2018 36: 2:56        3380        3380        3380        3380         100              3380      338000  6418710352     1890549     3395.16           1
10/ 7/2018 37: 2: 0        3400        3400        3400        3400          79              3400      268600  6418978952     1890628     3395.16           1
10/ 7/2018 37: 2: 2        3370        3370        3370        3370         100              3370      337000  6419315952     1890728     3395.16           1
10/ 7/2018 37: 2:10        3470        3470        3470        3470         555              3470     1925850  6421241802     1891283     3395.18           1
10/ 7/2018 37: 2:22        3400        3400        3400        3400         100              3400      340000  6421581802     1891383     3395.18           1
10/ 7/2018 37: 2:25        3530        3530        3450        3450         500           3476.67     1738333  6423320135     1891883      3395.2           2
10/ 7/2018 37: 2:32        3360        3360        3360        3360        1000              3360     3360000  6426680135     1892883     3395.18           1
10/ 7/2018 37: 2:33        3410        3410        3410        3410        1000              3410     3410000  6430090135     1893883     3395.19           1
10/ 7/2018 37: 2:35        3400        3400        3400        3400        1261              3400     4287400  6434377535     1895144     3395.19           1
10/ 7/2018 37: 2:41        3430        3430        3430        3430         500              3430     1715000  6436092535     1895644      3395.2           1
10/ 7/2018 37: 2:47        3350        3350        3350        3350        1000              3350     3350000  6439442535     1896644     3395.18           1
10/ 7/2018 37: 2:49        3490        3490        3490        3490         790              3490     2757100  6442199635     1897434     3395.22           1
10/ 7/2018 38: 2:13        3480        3480        3480        3480         500              3480     1740000  6443939635     1897934     3395.24           1
10/ 7/2018 38: 2:16        3400        3400        3400        3400          25              3400       85000  6444024635     1897959     3395.24           1
10/ 7/2018 38: 2:19        3410        3410        3410        3410        2500              3410     8525000  6452549635     1900459     3395.26           1
10/ 7/2018 38: 2:20        3400        3400        3400        3400         200              3400      680000  6453229635     1900659     3395.26           1
10/ 7/2018 38: 2:30        3390        3390        3390        3390          50              3390      169500  6453399135     1900709     3395.26           1
10/ 7/2018 38: 2:36        3390        3390        3390        3390       50000              3390   169500000  6622899135     1950709     3395.12           1
10/ 7/2018 39: 2: 0        3400        3400        3400        3400        2253              3400     7660200  6630559335     1952962     3395.13           1
10/ 7/2018 39: 2: 7        3390        3390        3390        3390           1              3390        3390  6630562725     1952963     3395.13           1
10/ 7/2018 39: 2:13        3400        3400        3400        3400        2000              3400     6800000  6637362725     1954963     3395.13           1
10/ 7/2018 39: 2:36        3420        3420        3420        3420        2000              3420     6840000  6644202725     1956963     3395.16           1
10/ 7/2018 39: 2:42        3640        3640        3360        3360         200           3453.33      690666  6644893391     1957163     3395.17           2
10/ 7/2018 39: 2:56        3370        3370        3370        3370         200              3370      674000  6645567391     1957363     3395.16           1
10/ 7/2018 40: 2:11        3380        3380        3380        3380         100              3380      338000  6645905391     1957463     3395.16           1
10/ 7/2018 40: 2:16        3430        3430        3430        3430       10000              3430    34300000  6680205391     1967463     3395.34           1
10/ 7/2018 40: 2:52        3400        3400        3400        3400        1700              3400     5780000  6685985391     1969163     3395.34           1
10/ 7/2018 41: 2: 0        3330        3330        3330        3330          40              3330      133200  6686118591     1969203     3395.34           1
10/ 7/2018 41: 2: 2        3390        3390        3390        3390       10000              3390    33900000  6720018591     1979203     3395.32           1
10/ 7/2018 41: 2: 3        3380        3380        3380        3380       10000              3380    33800000  6753818591     1989203     3395.24           1
10/ 7/2018 41: 2: 4        3360        3360        3360        3360          20              3360       67200  6753885791     1989223     3395.24           1
10/ 7/2018 41: 2:17        3400        3400        3400        3400        3552              3400    12076800  6765962591     1992775     3395.25           1
10/ 7/2018 41: 2:20        3400        3400        3400        3400          44              3400      149600  6766112191     1992819     3395.25           1
10/ 7/2018 41: 2:32        3400        3400        3400        3400        1000              3400     3400000  6769512191     1993819     3395.25           1
10/ 7/2018 41: 2:58        3330        3330        3330        3330        1000              3330     3330000  6772842191     1994819     3395.22           1
10/ 7/2018 42: 2:10        3320        3320        3320        3320        1000              3320     3320000  6776162191     1995819     3395.18           1
10/ 7/2018 42: 2:18        3390        3390        3390        3390         200              3390      678000  6776840191     1996019     3395.18           1
10/ 7/2018 42: 2:50        3400        3400        3400        3400           1              3400        3400  6776843591     1996020     3395.18           1
10/ 7/2018 42: 2:51        3410        3410        3410        3410           1              3410        3410  6776847001     1996021     3395.18           1
10/ 7/2018 42: 2:52        3400        3400        3400        3400         200              3400      680000  6777527001     1996221     3395.18           1
10/ 7/2018 42: 2:53        3420        3420        3420        3420           1              3420        3420  6777530421     1996222     3395.18           1
10/ 7/2018 42: 2:56        3400        3400        3400        3400           2              3400        6800  6777537221     1996224     3395.18           1
10/ 7/2018 43: 2:17        3400        3400        3400        3400       13000              3400    44200000  6821737221     2009224     3395.21           2
10/ 7/2018 43: 2:19        3400        3400        3400        3400           1              3400        3400  6821740621     2009225     3395.21           1
10/ 7/2018 43: 2:29        3480        3480        3480        3480          55              3480      191400  6821932021     2009280     3395.21           1
10/ 7/2018 43: 2:36        3380        3380        3380        3380        2000              3380     6760000  6828692021     2011280      3395.2           1
10/ 7/2018 45: 2: 1        3410        3410        3410        3410        2597              3410     8855770  6837547791     2013877     3395.22           1
10/ 7/2018 45: 2:14        3400        3400        3400        3400         360              3400     1224000  6838771791     2014237     3395.22           1
10/ 7/2018 45: 2:21        3410        3410        3410        3410         360              3410     1227600  6839999391     2014597     3395.22           1
10/ 7/2018 45: 2:25        3400        3400        3400        3400           5              3400       17000  6840016391     2014602     3395.22           1
10/ 7/2018 45: 2:29        3420        3420        3420        3420         340              3420     1162800  6841179191     2014942     3395.22           1
10/ 7/2018 45: 2:36        3430        3430        3430        3430         290              3430      994700  6842173891     2015232     3395.23           1
10/ 7/2018 45: 2:37        3370        3370        3370        3370        1900              3370     6403000  6848576891     2017132     3395.21           1
10/ 7/2018 45: 2:42        3400        3400        3400        3400        6343              3400    21566200  6870143091     2023475     3395.22           1
10/ 7/2018 45: 2:43        3440        3440        3440        3440         260              3440      894400  6871037491     2023735     3395.23           1
10/ 7/2018 45: 2:46        3400        3400        3400        3400        1500              3400     5100000  6876137491     2025235     3395.23           1
10/ 7/2018 45: 2:56        3450        3450        3450        3450         250              3450      862500  6876999991     2025485     3395.24           1
10/ 7/2018 45: 2:58        3380        3380        3380        3380       10000              3380    33800000  6910799991     2035485     3395.16           1
10/ 7/2018 46: 2: 5        3460        3460        3460        3460         600              3460     2076000  6912875991     2036085     3395.18           1
10/ 7/2018 46: 2: 6        3400        3400        3400        3400        2270              3400     7718000  6920593991     2038355     3395.19           1
10/ 7/2018 46: 2:12        3470        3470        3470        3470         500              3470     1735000  6922328991     2038855      3395.2           1
10/ 7/2018 46: 2:14        3550        3550        3550        3550         802              3550     2847100  6925176091     2039657     3395.27           1
10/ 7/2018 46: 2:18        3390        3390        3390        3390       10000              3390    33900000  6959076091     2049657     3395.24           1
10/ 7/2018 46: 2:20        3480        3480        3480        3480         500              3480     1740000  6960816091     2050157     3395.26           1
10/ 7/2018 46: 2:21        3400        3400        3400        3400        2000              3400     6800000  6967616091     2052157     3395.26           1
10/ 7/2018 46: 2:22        3400        3400        3400        3400           1              3400        3400  6967619491     2052158     3395.26           1
10/ 7/2018 46: 2:25        3490        3490        3490        3490         500              3490     1745000  6969364491     2052658     3395.29           1
10/ 7/2018 46: 2:31        3400        3400        3400        3400        2000              3400     6800000  6976164491     2054658     3395.29           1
10/ 7/2018 46: 2:35        3400        3400        3400        3400           1              3400        3400  6976167891     2054659     3395.29           1
10/ 7/2018 46: 2:48        3510        3510        3510        3510        2600              3510     9126000  6985293891     2057259     3395.44           1
10/ 7/2018 47: 2: 7        3360        3360        3360        3360        1000              3360     3360000  6988653891     2058259     3395.42           1
10/ 7/2018 47: 2:10        3380        3380        3380        3380       10000              3380    33800000  7022453891     2068259     3395.35           1
10/ 7/2018 47: 2:14        3370        3370        3370        3370       10000              3370    33700000  7056153891     2078259     3395.22           1
10/ 7/2018 47: 2:20        3350        3350        3350        3350       10000              3350    33500000  7089653891     2088259     3395.01           1
10/ 7/2018 47: 2:27        3390        3390        3390        3390         670              3390     2271300  7091925191     2088929     3395.01           1
10/ 7/2018 47: 2:33        3380        3380        3380        3380        1000              3380     3380000  7095305191     2089929        3395           1
10/ 7/2018 47: 2:44        3370        3370        3370        3370        1000              3370     3370000  7098675191     2090929     3394.99           1
10/ 7/2018 47: 2:52        3400        3400        3400        3400       10000              3400    34000000  7132675191     2100929     3395.01           1
10/ 7/2018 48: 2: 1        3370        3370        3370        3370       19821              3370    66796770  7199471961     2120750     3394.78           1
10/ 7/2018 48: 2:40        3400        3400        3400        3400         850              3400     2890000  7202361961     2121600     3394.78           1
10/ 7/2018 48: 2:47        3370        3470        3370        3470         500           3436.67     1718333  7204080294     2122100     3394.79           2
10/ 7/2018 48: 2:54        3450        3450        3450        3450        2500              3450     8625000  7212705294     2124600     3394.85           1
10/ 7/2018 49: 2:11        3400        3400        3400        3400        2000              3400     6800000  7219505294     2126600     3394.86           1
10/ 7/2018 49: 2:17        3380        3380        3380        3380         250              3380      845000  7220350294     2126850     3394.86           1
10/ 7/2018 49: 2:30        3420        3420        3420        3420         200              3420      684000  7221034294     2127050     3394.86           1
10/ 7/2018 49: 2:34        3450        3450        3450        3450        2270              3450     7831500  7228865794     2129320     3394.92           1
10/ 7/2018 49: 2:37        3400        3400        3400        3400          20              3400       68000  7228933794     2129340     3394.92           1
10/ 7/2018 49: 2:47        3380        3380        3380        3380        1000              3380     3380000  7232313794     2130340     3394.91           1
10/ 7/2018 50: 2:47        3350        3350        3350        3350         111              3350      371850  7232685644     2130451     3394.91           1
10/ 7/2018 50: 2:54        3360        3360        3360        3360         111              3360      372960  7233058604     2130562     3394.91           1
10/ 7/2018 51: 2: 0        3320        3320        3320        3320         111              3320      368520  7233427124     2130673      3394.9           1
10/ 7/2018 51: 2: 7        3310        3310        3310        3310         222              3310      734820  7234161944     2130895     3394.89           1
10/ 7/2018 51: 2:15        3310        3310        3310        3310         222              3310      734820  7234896764     2131117     3394.88           1
10/ 7/2018 51: 2:22        3310        3310        3310        3310         222              3310      734820  7235631584     2131339     3394.88           1
10/ 7/2018 51: 2:29        3320        3320        3320        3320         222              3320      737040  7236368624     2131561     3394.87           1
10/ 7/2018 51: 2:41        3390        3410        3390        3410        1167           3403.33     3971690  7240340314     2132728     3394.87           2
10/ 7/2018 51: 2:52        3320        3320        3320        3320         222              3320      737040  7241077354     2132950     3394.87           1
10/ 7/2018 52: 2: 0        3300        3300        3300        3300         333              3300     1098900  7242176254     2133283     3394.85           1
10/ 7/2018 52: 2: 1        3410        3410        3410        3410           5              3410       17050  7242193304     2133288     3394.85           1
10/ 7/2018 52: 2: 6        3400        3400        3400        3400           5              3400       17000  7242210304     2133293     3394.85           1
10/ 7/2018 52: 2: 8        3300        3300        3300        3300         333              3300     1098900  7243309204     2133626     3394.84           1
10/ 7/2018 52: 2:12        3380        3380        3380        3380        1000              3380     3380000  7246689204     2134626     3394.83           1
10/ 7/2018 52: 2:15        3400        3400        3400        3400        1000              3400     3400000  7250089204     2135626     3394.83           1
10/ 7/2018 52: 2:20        3380        3380        3380        3380       10000              3380    33800000  7283889204     2145626     3394.76           1
10/ 7/2018 52: 2:22        3390        3390        3390        3390           4              3390       13560  7283902764     2145630     3394.76           1
10/ 7/2018 52: 2:53        3670        3670        3670        3670         350              3670     1284500  7285187264     2145980     3394.81           1
10/ 7/2018 53: 2:17        3400        3400        3400        3400        3300              3400    11220000  7296407264     2149280     3394.81           1
10/ 7/2018 53: 2:34        3400        3400        3400        3400           1              3400        3400  7296410664     2149281     3394.81           1
10/ 7/2018 55: 2:27        3400        3400        3400        3400        1000              3400     3400000  7299810664     2150281     3394.82           1
10/ 7/2018 55: 2:47        3410        3410        3410        3410       23000              3410    78430000  7378240664     2173281     3394.98           1
10/ 7/2018 55: 2:50        3400        3400        3400        3400        1001              3400     3403400  7381644064     2174282     3394.98           1
10/ 7/2018 57: 2: 0        3400        3400        3400        3400        2740              3400     9316000  7390960064     2177022     3394.99           1
10/ 7/2018 57: 2:23        3390        3390        3390        3390         200              3390      678000  7391638064     2177222     3394.99           1
10/ 7/2018 59: 2: 1        3390        3390        3390        3390         200              3390      678000  7392316064     2177422     3394.99           1
11/ 7/2018  0: 2:11        3400        3400        3400        3400       22000              3400    74800000  7467116064     2199422     3395.04           1
11/ 7/2018  0: 2:25        3390        3390        3390        3390        1000              3390     3390000  7470506064     2200422     3395.03           1
11/ 7/2018  0: 2:34        3400        3400        3400        3400        5108              3400    17367200  7487873264     2205530     3395.04           1
11/ 7/2018  0: 2:48        3000        3000        3000        3000        5000              3000    15000000  7502873264     2210530     3394.15           1
11/ 7/2018  0: 2:51        3380        3380        3380        3380        1000              3380     3380000  7506253264     2211530     3394.14           1
11/ 7/2018  0: 2:56        3390        3390        3390        3390         200              3390      678000  7506931264     2211730     3394.14           1
11/ 7/2018  1: 2:19        3400        3400        3400        3400         192              3400      652800  7507584064     2211922     3394.15           1
11/ 7/2018  1: 2:20        3390        3390        3390        3390         200              3390      678000  7508262064     2212122     3394.14           1
11/ 7/2018  1: 2:31        3400        3400        3400        3400        2000              3400     6800000  7515062064     2214122     3394.15           1
11/ 7/2018  1: 2:40        3470        3470        3470        3470         100              3470      347000  7515409064     2214222     3394.15           1
11/ 7/2018  1: 2:57        3470        3470        3470        3470         400              3470     1388000  7516797064     2214622     3394.17           1
11/ 7/2018  2: 2:17        3400        3400        3400        3400         500              3400     1700000  7518497064     2215122     3394.17           1
11/ 7/2018  2: 2:36        3400        3400        3400        3400           1              3400        3400  7518500464     2215123     3394.17           1
11/ 7/2018  2: 2:42        3410        3410        3410        3410         120              3410      409200  7518909664     2215243     3394.17           1
11/ 7/2018  3: 2: 3        3370        3370        3370        3370       10000              3370    33700000  7552609664     2225243     3394.06           1
11/ 7/2018  3: 2: 7        3380        3380        3380        3380       10000              3380    33800000  7586409664     2235243        3394           1
11/ 7/2018  3: 2:11        3370        3370        3370        3370       10000              3370    33700000  7620109664     2245243     3393.89           1
11/ 7/2018  3: 2:15        3370        3370        3370        3370       10000              3370    33700000  7653809664     2255243     3393.78           1
11/ 7/2018  3: 2:19        3370        3370        3370        3370       10000              3370    33700000  7687509664     2265243     3393.68           1
11/ 7/2018  3: 2:22        3380        3380        3380        3380       10000              3380    33800000  7721309664     2275243     3393.62           1
11/ 7/2018  3: 2:27        3400        3400        3400        3400        1000              3400     3400000  7724709664     2276243     3393.62           1
11/ 7/2018  4: 2:27        3390        3390        3390        3390          13              3390       44070  7724753734     2276256     3393.62           1
11/ 7/2018  4: 2:29        3400        3400        3400        3400        5077              3400    17261800  7742015534     2281333     3393.64           1
11/ 7/2018  4: 2:43        3400        3400        3400        3400        1000              3400     3400000  7745415534     2282333     3393.64           1
11/ 7/2018  4: 2:50        3410        3410        3410        3410        5000              3410    17050000  7762465534     2287333     3393.68           1
11/ 7/2018  4: 2:51        3400        3400        3400        3400        2000              3400     6800000  7769265534     2289333     3393.68           1
11/ 7/2018  5: 2: 0        3390        3400        3390        3400        2970           3396.67    10088100  7779353634     2292303     3393.68           2
11/ 7/2018  5: 2: 3        3400        3400        3400        3400       20000              3400    68000000  7847353634     2312303     3393.74           1
11/ 7/2018  5: 2:11        3410        3410        3410        3410        5000              3410    17050000  7864403634     2317303     3393.77           1
11/ 7/2018  5: 2:13        3410        3410        3410        3410          75              3410      255750  7864659384     2317378     3393.77           1
11/ 7/2018  5: 2:14        3400        3400        3400        3400        5000              3400    17000000  7881659384     2322378     3393.79           1
11/ 7/2018  5: 2:15        3400        3400        3400        3400       18926              3400    64348400  7946007784     2341304     3393.84           1
11/ 7/2018  5: 2:16        3420        3420        3420        3420        2597              3420     8881740  7954889524     2343901     3393.87           1
11/ 7/2018  5: 2:23        3400        3400        3400        3400       10000              3400    34000000  7988889524     2353901     3393.89           1
11/ 7/2018  5: 2:26        3420        3420        3420        3420        1167              3420     3991140  7992880664     2355068     3393.91           1
11/ 7/2018  5: 2:29        3430        3430        3430        3430       10000              3430    34300000  8027180664     2365068     3394.06           1
11/ 7/2018  5: 2:30        3410        3410        3410        3410        2000              3410     6820000  8034000664     2367068     3394.07           1
11/ 7/2018  5: 2:35        3400        3400        3400        3400        1200              3400     4080000  8038080664     2368268     3394.08           1
11/ 7/2018  5: 2:36        3400        3400        3400        3400        5000              3400    17000000  8055080664     2373268     3394.09           1
11/ 7/2018  5: 2:37        3400        3400        3400        3400       10000              3400    34000000  8089080664     2383268     3394.11           3
11/ 7/2018  5: 2:38        3410        3410        3410        3410        2597              3410     8855770  8097936434     2385865     3394.13           1
11/ 7/2018  5: 2:42        3400        3400        3400        3400       27324              3400    92901600  8190838034     2413189      3394.2           1
11/ 7/2018  5: 2:44        3500        3500        3400        3400        5000           3433.33    17166666  8208004700     2418189     3394.28           2
11/ 7/2018  5: 2:45        3400        3400        3400        3400        1167              3400     3967800  8211972500     2419356     3394.28           1
11/ 7/2018  5: 2:50        3400        3400        3400        3400           5              3400       17000  8211989500     2419361     3394.28           1
11/ 7/2018  5: 2:53        3390        3390        3390        3390       21988              3390    74539320  8286528820     2441349     3394.24           1
11/ 7/2018  5: 2:56        3400        3400        3400        3400        5000              3400    17000000  8303528820     2446349     3394.25           1
11/ 7/2018  6: 2: 0        3390        3390        3390        3390         500              3390     1695000  8305223820     2446849     3394.25           1
11/ 7/2018  6: 2:11        3380        3380        3380        3380        1000              3380     3380000  8308603820     2447849     3394.25           1
11/ 7/2018  6: 2:14        3410        3410        3410        3410        1000              3410     3410000  8312013820     2448849     3394.25           1
11/ 7/2018  6: 2:15        3400        3400        3400        3400         500              3400     1700000  8313713820     2449349     3394.25           1
11/ 7/2018  6: 2:28        3410        3430        3410        3430        5000           3423.33    17116666  8330830486     2454349     3394.31           2
11/ 7/2018  6: 2:35        3400        3400        3400        3400       10000              3400    34000000  8364830486     2464349     3394.34           1
11/ 7/2018  6: 2:46        3470        3470        3470        3470        1000              3470     3470000  8368300486     2465349     3394.37           1
11/ 7/2018  6: 2:53        3500        3500        3500        3500         250              3500      875000  8369175486     2465599     3394.38           1
11/ 7/2018  6: 2:54        3400        3400        3400        3400           1              3400        3400  8369178886     2465600     3394.38           1
11/ 7/2018  6: 2:57        3400        3400        3400        3400           1              3400        3400  8369182286     2465601     3394.38           2
11/ 7/2018  7: 2: 1        3400        3400        3400        3400        2000              3400     6800000  8375982286     2467601     3394.38           1
11/ 7/2018  7: 2: 2        3400        3400        3400        3400           2              3400        6800  8375989086     2467603     3394.38           1
11/ 7/2018  7: 2: 3        3390        3390        3390        3390        1000              3390     3390000  8379379086     2468603     3394.38           1
11/ 7/2018  7: 2: 6        3390        3390        3390        3390         100              3390      339000  8379718086     2468703     3394.38           1
11/ 7/2018  7: 2:10        3390        3390        3390        3390         500              3390     1695000  8381413086     2469203     3394.38           1
11/ 7/2018  7: 2:13        3400        3400        3400        3400        1096              3400     3726400  8385139486     2470299     3394.38           1
11/ 7/2018  7: 2:33        3400        3400        3400        3400       10000              3400    34000000  8419139486     2480299     3394.41           2
11/ 7/2018  7: 2:34        3400        3400        3400        3400         500              3400     1700000  8420839486     2480799     3394.41           1
11/ 7/2018  7: 2:35        3420        3420        3420        3420        2597              3420     8881740  8429721226     2483396     3394.43           1
11/ 7/2018  7: 2:37        3400        3400        3400        3400        2000              3400     6800000  8436521226     2485396     3394.44           1
11/ 7/2018  7: 2:39        3410        3410        3410        3410        2597              3410     8855770  8445376996     2487993     3394.45           1
11/ 7/2018  7: 2:41        3390        3390        3390        3390       21988              3390    74539320  8519916316     2509981     3394.41           1
11/ 7/2018  7: 2:42        3400        3400        3400        3400       13647              3400    46399800  8566316116     2523628     3394.44           1
11/ 7/2018  7: 2:43        3420        3420        3420        3420        2597              3420     8881740  8575197856     2526225     3394.47           1
11/ 7/2018  7: 2:45        3400        3400        3400        3400         100              3400      340000  8575537856     2526325     3394.47           2
11/ 7/2018  7: 2:46        3400        3410        3400        3410        4143           3406.67    14113820  8589651676     2530468     3394.49           2
11/ 7/2018  7: 2:48        3400        3400        3390        3390        5899           3393.33    20017273  8609668949     2536367     3394.49           2
11/ 7/2018  7: 2:50        3410        3410        3410        3410        5000              3410    17050000  8626718949     2541367     3394.52           1
11/ 7/2018  7: 2:51        3420        3490        3410        3490       25000           3463.33    86583333  8713302282     2566367     3395.19           3
11/ 7/2018  7: 2:52        3430        3430        3430        3430         600              3430     2058000  8715360282     2566967      3395.2           1
11/ 7/2018  7: 2:53        3480        3480        3420        3420        1500              3440     5160000  8720520282     2568467     3395.22           3
11/ 7/2018  7: 2:54        3420        3420        3420        3420        1400              3420     4788000  8725308282     2569867     3395.24           3
11/ 7/2018  7: 2:55        3410        3410        3410        3410        5000              3410    17050000  8742358282     2574867     3395.27           1
11/ 7/2018  7: 2:56        3420        3420        3420        3420        1300              3420     4446000  8746804282     2576167     3395.28           2
11/ 7/2018  7: 2:57        3410        3410        3410        3410        3000              3410    10230000  8757034282     2579167      3395.3           2
11/ 7/2018  7: 2:59        3400        3430        3400        3420          50           3416.67      170833  8757205115     2579217      3395.3           3
11/ 7/2018  8: 2: 0        3410        3410        3410        3410        5000              3410    17050000  8774255115     2584217     3395.32           1
11/ 7/2018  8: 2: 2        3410        3410        3410        3410        2000              3410     6820000  8781075115     2586217     3395.34           1
11/ 7/2018  8: 2: 3        3400        3420        3400        3420        1000           3413.33     3413333  8784488448     2587217     3395.34           2
11/ 7/2018  8: 2: 6        3420        3420        3410        3420        2000           3416.67     6833333  8791321781     2589217     3395.36           5
11/ 7/2018  8: 2: 7        3410        3410        3410        3410         100              3410      341000  8791662781     2589317     3395.36           1
11/ 7/2018  8: 2: 8        3430        3430        3430        3430           1              3430        3430  8791666211     2589318     3395.36           1
11/ 7/2018  8: 2: 9        3430        3440        3430        3440       25000           3436.67    85916666  8877582877     2614318     3395.75           2
11/ 7/2018  8: 2:10        3430        3430        3420        3420        1000           3423.33     3423333  8881006210     2615318     3395.77           3
11/ 7/2018  8: 2:11        3420        3420        3420        3420         200              3420      684000  8881690210     2615518     3395.77           1
11/ 7/2018  8: 2:12        3420        3420        3420        3420        5899              3420    20174580  8901864790     2621417     3395.82           1
11/ 7/2018  8: 2:13        3420        3450        3420        3430        2186           3433.33     7505266  8909370056     2623603     3395.85           3
11/ 7/2018  8: 2:14        3420        3430        3410        3410        4711           3416.67    16095916  8925465972     2628314     3395.89           3
11/ 7/2018  8: 2:15        3430        3430        3420        3420        1000           3423.33     3423333  8928889305     2629314      3395.9           3
11/ 7/2018  8: 2:17        3440        3470        3440        3470        2500              3460     8650000  8937539305     2631814     3395.96           2
11/ 7/2018  8: 2:19        3440        3440        3440        3440        5000              3440    17200000  8954739305     2636814     3396.05           1
11/ 7/2018  8: 2:20        3430        3430        3430        3430       35000              3430   120050000  9074789305     2671814     3396.49           2
11/ 7/2018  8: 2:25        3450        3450        3450        3450        1000              3450     3450000  9078239305     2672814     3396.51           1
11/ 7/2018  8: 2:27        3430        3430        3420        3420        2000           3423.33     6846666  9085085971     2674814     3396.53           4
11/ 7/2018  8: 2:28        3430        3430        3380        3380         200           3396.67      679333  9085765304     2675014     3396.53           2
11/ 7/2018  8: 2:29        3420        3440        3420        3440       25000           3433.33    85833333  9171598637     2700014     3396.87           2
11/ 7/2018  8: 2:32        3400        3400        3390        3390       19705           3393.33    66865633  9238464270     2719719     3396.85           2
11/ 7/2018  8: 2:33        3400        3400        3400        3400         600              3400     2040000  9240504270     2720319     3396.85           1
11/ 7/2018  8: 2:35        3420        3420        3420        3420       28801              3420    98499420  9339003690     2749120     3397.09           2
11/ 7/2018  8: 2:37        3400        3420        3400        3420       25000           3413.33    85333333  9424337023     2774120     3397.23           2
11/ 7/2018  8: 2:47        3380        3380        3380        3380           1              3380        3380  9424340403     2774121     3397.23           1
11/ 7/2018  8: 2:48        3410        3430        3410        3430        5000           3423.33    17116666  9441457069     2779121     3397.28           2
11/ 7/2018  8: 2:49        3430        3430        3420        3420         250           3423.33      855833  9442312902     2779371     3397.28           3
11/ 7/2018  8: 2:50        3600        3600        3420        3420        4000              3480    13920000  9456232902     2783371      3397.4           2
11/ 7/2018  8: 2:51        3420        3420        3420        3420           1              3420        3420  9456236322     2783372      3397.4           1
11/ 7/2018  8: 2:52        3420        3420        3420        3420         200              3420      684000  9456920322     2783572      3397.4           3
11/ 7/2018  8: 2:53        3430        3430        3420        3420        4729           3423.33    16188943  9473109265     2788301     3397.45           2
11/ 7/2018  8: 2:54        3410        3410        3410        3410          25              3410       85250  9473194515     2788326     3397.45           2
11/ 7/2018  8: 2:55        3420        3420        3420        3420        1000              3420     3420000  9476614515     2789326     3397.46           3
11/ 7/2018  8: 2:56        3400        3430        3400        3430       15000              3420    51300000  9527914515     2804326     3397.58           2
11/ 7/2018  8: 2:58        3410        3410        3410        3410        3000              3410    10230000  9538144515     2807326     3397.59           1
11/ 7/2018  8: 2:59        3420        3420        3420        3420        2877              3420     9839340  9547983855     2810203     3397.61           1
11/ 7/2018  9: 2: 0        3440        3440        3420        3420        2000           3426.67     6853333  9554837188     2812203     3397.63           2
11/ 7/2018  9: 2: 1        3400        3420        3400        3420       30000           3413.33   102400000  9657237188     2842203      3397.8           2
11/ 7/2018  9: 2: 2        3410        3410        3410        3410        8002              3410    27286820  9684524008     2850205     3397.83           1
11/ 7/2018  9: 2: 5        3430        3430        3430        3430           5              3430       17150  9684541158     2850210     3397.83           1
11/ 7/2018  9: 2: 6        3420        3500        3420        3500        1000           3473.33     3473333  9688014491     2851210     3397.86           2
11/ 7/2018  9: 2: 7        3420        3420        3390        3390           5              3400       17000  9688031491     2851215     3397.86           3
11/ 7/2018  9: 2: 9        3430        3490        3430        3490       15893              3470    55148710  9743180201     2867108     3398.26           2
11/ 7/2018  9: 2:10        3430        3430        3410        3410        5000           3416.67    17083333  9760263534     2872108     3398.29           2
11/ 7/2018  9: 2:11        3420        3420        3420        3420         500              3420     1710000  9761973534     2872608      3398.3           3
11/ 7/2018  9: 2:12        3420        3420        3400        3420        5000           3413.33    17066666  9779040200     2877608     3398.32           4
11/ 7/2018  9: 2:14        3410        3480        3400        3400          25           3426.67       85666  9779125866     2877633     3398.32           3
11/ 7/2018  9: 2:16        3380        3380        3380        3380           8              3380       27040  9779152906     2877641     3398.32           1
11/ 7/2018  9: 2:17        3420        3420        3420        3420       13140              3420    44938800  9824091706     2890781     3398.42           1
11/ 7/2018  9: 2:18        3420        3440        3410        3410         200              3420      684000  9824775706     2890981     3398.42           5
11/ 7/2018  9: 2:19        3440        3440        3440        3440         100              3440      344000  9825119706     2891081     3398.42           1
11/ 7/2018  9: 2:20        3420        3420        3420        3420        3000              3420    10260000  9835379706     2894081     3398.45           1
11/ 7/2018  9: 2:23        3410        3410        3410        3410        2492              3410     8497720  9843877426     2896573     3398.46           1
