         Date              Open        High         Low       Close      Volume     Typical Price         V*P    Total VP     Total V        VWAP    Message Count
 9/ 7/2018 55: 2: 1       15210       18300       15210       15200          70           16236.7     1136566     1136566          70     16236.7         645
10/ 7/2018  7: 2:20       15210       15210       15210       15210         310             15210     4715100  1422722951       93393     15233.7           2
10/ 7/2018  7: 2:25       15200       15200       15200       15200        1000             15200    15200000  1437922951       94393     15233.4           1
10/ 7/2018  7: 2:26       15750       15750       15200       15200         120           15383.3     1846000  1439768951       94513     15233.6           2
10/ 7/2018  7: 2:31       15220       15220       15210       15210         300           15213.3     4564000  1444332951       94813     15233.5           3
10/ 7/2018  7: 2:33       15200       15210       15200       15210         847           15206.7    12880046  1457212997       95660     15233.3           3
10/ 7/2018  7: 2:37       15160       15160       15160       15160         132             15160     2001120  1459214117       95792     15233.2           1
10/ 7/2018  7: 2:38       14940       14940       14940       14940          50             14940      747000  1459961117       95842       15233           1
10/ 7/2018  7: 2:39       15190       15190       15190       15190         700             15190    10633000  1470594117       96542     15232.7           1
10/ 7/2018  7: 2:43       15220       15220       15220       15220         847             15220    12891340  1483485457       97389     15232.6           1
10/ 7/2018  7: 2:51       15200       15210       15200       15210          21           15206.7      319340  1483804797       97410     15232.6           3
10/ 7/2018  7: 2:52       15230       15230       15210       15210         700           15216.7    10651666  1494456463       98110     15232.5           2
10/ 7/2018  7: 2:56       15210       15210       15210       15210          27             15210      410670  1494867133       98137     15232.5           2
10/ 7/2018  7: 2:59       15200       15200       15200       15200         124             15200     1884800  1496751933       98261     15232.4           1
10/ 7/2018  8: 2: 5       15140       15200       15140       15200           3             15180       45540  1496797473       98264     15232.4           2
10/ 7/2018  8: 2: 6       15200       15200       15200       15200          10             15200      152000  1496949473       98274     15232.4           1
10/ 7/2018  8: 2:12       15200       15200       15200       15200           3             15200       45600  1496995073       98277     15232.4           1
10/ 7/2018  8: 2:16       15200       15200       15200       15200          50             15200      760000  1497755073       98327     15232.4           1
10/ 7/2018  8: 2:18       15220       15220       15220       15220          10             15220      152200  1497907273       98337     15232.4           1
10/ 7/2018  8: 2:28       15120       15120       15120       15120         132             15120     1995840  1499903113       98469     15232.2           1
10/ 7/2018  8: 2:30       15180       15180       15180       15180          15             15180      227700  1500130813       98484     15232.2           1
10/ 7/2018  8: 2:34       15220       15220       15220       15220        2249             15220    34229780  1534360593      100733       15232           1
10/ 7/2018  8: 2:37       15220       15220       15220       15220          30             15220      456600  1534817193      100763       15232           1
10/ 7/2018  8: 2:38       15260       15260       15210       15220         847             15230    12899810  1547717003      101610     15231.9           3
10/ 7/2018  8: 2:48       15300       15300       15300       15300          20             15300      306000  1548023003      101630     15231.9           1
10/ 7/2018  8: 2:54       15100       15100       15100       15100         264             15100     3986400  1552009403      101894     15231.6           1
10/ 7/2018  8: 2:56       15210       15210       15210       15210         279             15210     4243590  1556252993      102173     15231.5           1
10/ 7/2018  9: 2: 2       15210       15210       15210       15210          10             15210      152100  1556405093      102183     15231.5           1
10/ 7/2018  9: 2:13       15200       15200       15200       15200         656             15200     9971200  1566376293      102839     15231.3           1
10/ 7/2018  9: 2:15       15200       15200       15200       15200         100             15200     1520000  1567896293      102939     15231.3           1
10/ 7/2018  9: 2:20       15150       15150       15150       15150           5             15150       75750  1567972043      102944     15231.3           1
10/ 7/2018  9: 2:24       15210       15210       15210       15210        1040             15210    15818400  1583790443      103984     15231.1           1
10/ 7/2018  9: 2:25       15200       15200       15200       15200         500             15200     7600000  1591390443      104484     15230.9           1
10/ 7/2018  9: 2:26       15190       15190       15190       15190        1469             15190    22314110  1613704553      105953     15230.4           1
10/ 7/2018  9: 2:29       15350       15350       15350       15350         400             15350     6140000  1619844553      106353     15230.8           1
10/ 7/2018  9: 2:33       15200       15200       15200       15200         953             15200    14485600  1634330153      107306     15230.6           1
10/ 7/2018  9: 2:34       15200       15200       15200       15200        1040             15200    15808000  1650138153      108346     15230.3           1
10/ 7/2018  9: 2:36       15200       15200       15200       15200          18             15200      273600  1650411753      108364     15230.3           1
10/ 7/2018  9: 2:50       15190       15190       15190       15190          10             15190      151900  1650563653      108374     15230.3           1
10/ 7/2018  9: 2:51       15210       15210       15210       15210        1040             15210    15818400  1666382053      109414     15230.1           1
10/ 7/2018  9: 2:52       15190       15190       15190       15190        1035             15190    15721650  1682103703      110449     15229.7           1
10/ 7/2018  9: 2:53       15190       15190       15190       15190         250             15190     3797500  1685901203      110699     15229.6           1
